id,title,updatetime,wordcount,publication,tags,content,author
namsyntax_742976,Grand Sapphire 2 tạo ‘cú hích’ cho BĐS dịp cuối năm,,50,,Bất động sản,"Với những lợi thế vượt trội cùng chính sách bán hàng hấp dẫn, Grand Sapphire 2 thuộc dự án Vinhomes Smart City (Hà Nội) góp phần thúc đẩy thị trường BĐS Thủ đô sôi động hơn dịp cuối năm.",NamSyntax/vietnamese-news-classification
namsyntax_740322,"Hoãn thông qua đặc khu: Bất động sản Vân Đồn, Bắc Vân Phong ‘đóng băng’",,44,,Bất động sản,Hoãn thông qua đặc khu giao dịch tại Vân Đồn và Bắc Vân Phong bị đóng băng hoàn toàn bất động sản Phú Quốc bị ảnh hưởng ít hơn,NamSyntax/vietnamese-news-classification
namsyntax_123431,Ủy ban Kiểm tra TƯ công bố kết luận sai phạm tại Đà Nẵng,,38,,Thời sự,Ủy ban Kiểm tra TƯ đã làm việc với Thành ủy Đà Nẵng để công bố cụ thể kết luận về những sai phạm.,NamSyntax/vietnamese-news-classification
namsyntax_547468,"Nước lũ dâng cao, nam game thủ quyết không chịu sơ tán khi đang dở trận:",,34,,Khoa học,Tinh thần của anh chàng game thủ này khiến cho tất cả đều phải dở khóc dở cười.,NamSyntax/vietnamese-news-classification
namsyntax_95931,"Nữ công an Đà Nẵng mắc Covid-19 từng ở chốt trực, đến cơ quan làm việc",,37,,Thời sự,"Trước khi nhiễm Covid-19, nữ Công an TP Đà Nẵng thường đến cơ quan làm việc, tham gia các chốt trực...",NamSyntax/vietnamese-news-classification
namsyntax_377519,Giá vàng tuần tới được dự báo đi ngang,,40,,Kinh doanh,"Sau quyết định cắt giảm lãi suất của Mỹ, thị trường thiếu tin tức quan trọng nên các chuyên gia dự đoán giá vàng sẽ biến động theo hướng đi ngang.",NamSyntax/vietnamese-news-classification
namsyntax_311505,Triều Tiên muốn viết lại lịch sử?,,47,,Thế giới,"Cơ quan lưu trữ thông tin nhà nước CHDCND Triều Tiên vừa xóa bỏ gần như
tất cả các bài báo lịch sử của nước này, chỉ chừa lại số ít bài viết về nhà lãnh
đạo trẻ Kim Jong-un.",NamSyntax/vietnamese-news-classification
namsyntax_296559,Ca sinh 5 hiếm gặp ở Ukraine,,33,,Thế giới,Thành phố ven biển Odessa của Ukraine vừa ghi nhận một ca sinh 5 hiếm gặp. Đây là ca sinh 5 duy nhất ở nước này.,NamSyntax/vietnamese-news-classification
namsyntax_1248189,Những hình ảnh đầu tiên từ phòng thi Ngữ văn,,50,,Giáo dục,"Đề thi văn có ngữ liệu là các tác phẩm viết về con người ở biển đảo. Câu tự luận đề cập tới thói vô cảm, tầm quan trọng của rèn luyện kỹ năng sống và tích lũy kiến thức.",NamSyntax/vietnamese-news-classification
namsyntax_1132544,Dấu giày tố cáo viên cảnh sát quấy rối phụ nữ,,40,,Pháp luật,"Mỹ - Kim Medlin, 26 tuổi, tìm tới cảnh sát để được bảo vệ, nhưng chính hành động này khiến cô trở thành mục tiêu tấn công tình dục.",NamSyntax/vietnamese-news-classification
namsyntax_489118,Những rắc rối của ngôi nhà 4.0,,30,,Khoa học,"Trợ lý ảo không thể nhận dạng giọng nói, hay nhầm lẫn các câu lệnh khiến chủ nhân ngôi nhà gặp phiền toái.",NamSyntax/vietnamese-news-classification
namsyntax_1244379,Cuộc chiến giành con của gia đình “homeschool”,,45,,Giáo dục,"Năm 2005, Li Tiejun – một ông bố ở thành phố phía tây nam Lô Châu, Trung Quốc từng gây xôn xao dư luận khi ông thách thức hệ thống giáo dục công lập của nước này",NamSyntax/vietnamese-news-classification
namsyntax_469691,Đại gia Việt 'nuốt trọn' Daewoo nhờ... ao rau muống,,40,,Kinh doanh,"Nhờ “ao rau
muống” từ cách đây mấy chục năm, đại gia điện tử Việt Nam Hanel mới có
thể ""nuốt trọn"" được khách sạn sang trọng Daewoo Hà Nội.",NamSyntax/vietnamese-news-classification
namsyntax_1158959,Gây án từ việc bắt ép xin lỗi tình nhân,,31,,Pháp luật,"Hồ Tấn Trường và đồng phạm bị cáo buộc bắt giữ người đàn ông, đưa đến xin lỗi một phụ nữ.",NamSyntax/vietnamese-news-classification
namsyntax_1022152,Tám người bị thương vì tai nạn trường quay,,33,,Giải trí,"Hong Kong - Tám người nhập viện do sự cố bàn nâng đỡ rơi xuống, tại trường quay phim do Nghê Ni đóng chính.",NamSyntax/vietnamese-news-classification
namsyntax_722648,"Mùa xuân, bắt tay trồng hoa hướng dương để vườn nhà cả năm luôn rực rỡ",,36,,Bất động sản,Mùa xuân đến là thời điểm tuyệt vời nhất để bạn bắt đầu trồng hoa hướng dương ngay tại nhà.,NamSyntax/vietnamese-news-classification
namsyntax_1235828,GS Đỗ Đức Thái: Phải chống cả ‘văn mẫu’ trong dạy và học Toán,,63,,Giáo dục,"GS Đỗ Đức Thái cho rằng, cần chống cả “văn mẫu” trong dạy và học Toán, mong các giáo viên hạn chế lối dạy truyền thụ kiến thức theo kiểu “rót kiến thức vào cái đầu rỗng” thông qua việc chỉ tập trung luyện các dạng mẫu, bài mẫu.",NamSyntax/vietnamese-news-classification
namsyntax_1158816,Lái xe cuốc đập nát hai ôtô trên công trường,,41,,Pháp luật,"Mâu thuẫn với thủ kho, Đinh Vân Hoàng, 25 tuổi, lái xe cuốc đập nát hai ôtô trên công trường thi công cao tốc đoạn qua huyện Hàm Thuận Bắc .",NamSyntax/vietnamese-news-classification
namsyntax_1165518,Kỳ án kẻ sát nhân 'tẩy não' cả gia đình,,48,,Pháp luật,"Nhật Bản - Ngày 6/3/2002, một thiếu nữ 17 tuổi trốn khỏi căn hộ chung cư ở thành phố Kitakyushu, tố cáo về đôi tình nhân thao túng tâm lý, giết người hàng loạt trong thời gian dài.",NamSyntax/vietnamese-news-classification
namsyntax_713058,Hai mảng sáng tối của bức tranh bất động sản 2021,,38,,Bất động sản,Thị trường địa ốc năm Tân Sửu hứa hẹn tươi sáng ở phân khúc nhà xưởng công nghiệp nhưng ảm đạm ở bất động sản nghỉ dưỡng.,NamSyntax/vietnamese-news-classification
namsyntax_1230770,Thầy chủ nhiệm bị tố đánh vẹo cột sống nữ sinh từ chối làm tổ trưởng,,55,,Giáo dục,"Thầy hiệu trường xác nhận có việc nữ sinh bị thầy chủ nhiệm đánh vì không thuộc bài, từ chối làm tổ trưởng. Tuy nhiên, còn thông tin em nữ sinh bị đánh vẹo cột sống phải xác minh.",NamSyntax/vietnamese-news-classification
namsyntax_1154651,Tranh cãi nguyên nhân của hành vi hiếp dâm,,40,,Pháp luật,"Mỹ - Năm 1976, một mẩu quảng cáo trên những tờ báo ở thành phố Los Angeles mở đầu bằng câu hỏi bất thường: ""Bạn có phải kẻ hiếp dâm không?"".",NamSyntax/vietnamese-news-classification
namsyntax_134581,"Du lịch Malaysia, nguyên giám đốc bảo hiểm 'thèm' nghe còi xe",,28,,Thời sự,"Một tuần tham quan Malaysia, tôi cảm thấy thèm nghe tiếng còi hơi xe ô tô.",NamSyntax/vietnamese-news-classification
namsyntax_343846,Công ty chứng khoán ‘họ Louis’ điều chỉnh kế hoạch lợi nhuận,,46,,Kinh doanh,"Chứng khoán APG dự kiến nâng kế hoạch lãi trước thuế năm nay từ 70 tỷ đồng lên 100 tỷ đồng, đồng thời phát hành cổ phiếu tăng vốn lên hơn 2.200 tỷ đồng.",NamSyntax/vietnamese-news-classification
namsyntax_1170999,'Ác phụ' hơn hai năm che đậy tội ác dưới sân sau,,42,,Pháp luật,"Mỹ - Hai năm sau khi chồng biến mất, Laurie bị lật tẩy việc phi tang thi thể anh này dưới sân và đã bắt con gái nhận tội thay.",NamSyntax/vietnamese-news-classification
namsyntax_1064483,Dinh cơ hoành tráng của ca sĩ Thanh Thảo ở Mỹ,,41,,Giải trí,"Chuẩn bị cho dịp Tết Nguyên Đán sắp tới, ca sĩ Thanh Thảo cùng con gái Talia trang trí cây quất, cây mai để nhà cửa thêm phần rực rỡ.",NamSyntax/vietnamese-news-classification
namsyntax_1035070,Lê Tư cổ vũ Trương Bá Chi,,37,,Giải trí,"Minh tinh Hong Kong Lê Tư tới phim trường khích lệ Trương Bá Chi hóa thân Triệu Mẫn ""Ỷ Thiên Đồ Long Ký"" - vai diễn nổi tiếng của cô.",NamSyntax/vietnamese-news-classification
namsyntax_188126,Bé 10 tháng tuổi bị bò húc đang nguy kịch,,47,,Thời sự,"Tai hoạ lại giáng xuống ngôi nhà hai vợ chồng  Trần Văn Hậu và Hồ Thị Phương (Hương Khê, Hà Tĩnh) khi hai đứa con của anh chị bị bò đâm, đang trong tình trạng nguy kịch.",NamSyntax/vietnamese-news-classification
namsyntax_114890,Người mẹ giết con trai và cháu mới đi chữa trầm cảm ở Lào Cai,,38,,Thời sự,Cơ quan công an xác định hung thủ gây ra cái chết cho hay cháu ở KĐT Thanh Hà là Hoàng Thị Sen.,NamSyntax/vietnamese-news-classification
namsyntax_8735,Tuổi nghỉ hưu tương ứng với năm sinh theo lộ trình mới,,59,,Thời sự,"Từ năm 2021, lao động nam đủ 60 tuổi 3 tháng được nghỉ hưu, nữ là 55 tuổi 4 tháng. Sau đó, tăng theo lộ trình mỗi năm 3 tháng với nam đến khi đủ 62 tuổi và 4 tháng với nữ đến khi đủ 60 tuổi.",NamSyntax/vietnamese-news-classification
namsyntax_1204949,Điểm chuẩn Đại học Nha Trang tăng,,28,,Giáo dục,"Phần lớn các ngành đào tạo của trường Đại học Nha Trang (NTU) tăng 0,5 điểm chuẩn so với năm ngoái.",NamSyntax/vietnamese-news-classification
namsyntax_744235,Hà Nội chốt cách tính tiền bồi thường khi thu hồi đất,,52,,Bất động sản,Chủ tịch UBND TP Hà Nội Vũ Đại Thắng vừa ký quyết định ban hành hệ số điều chỉnh giá đất (K) làm căn cứ tính tiền bồi thường khi Nhà nước thu hồi đất trên địa bàn thành phố.,NamSyntax/vietnamese-news-classification
namsyntax_1299368,"Nàng dâu '1 lần đò' được mẹ chồng yêu thương, cho hơn nửa số tiền mua nhà",,51,,Đời sống,"Hơn 10 năm qua, bà Thu làm cho con dâu rất nhiều thứ. Chị Thanh khẳng định: “Tất cả những gì tôi có ngày hôm nay, nền móng xuất phát từ mẹ chồng tôi”.",NamSyntax/vietnamese-news-classification
namsyntax_1285153,"Chàng trai Đà Nẵng làm nghề lạ, vượt mưa bão 'sưởi ấm' cho người đã khuất",,43,,Đời sống,"Làm nghề lạ có tên gọi giữ đèn ở nghĩa trang, nam thanh niên quê Đà Nẵng tự ví mình đang giúp việc cho người đã khuất.",NamSyntax/vietnamese-news-classification
namsyntax_997699,Hồng Ánh diễn hài trong phim đồng tính,,29,,Giải trí,"Diễn viên vào vai bà cô ế chồng, đóng cùng nghệ sĩ Hồng Đào, Lê Thiện... trong ""Thưa mẹ, con đi"".",NamSyntax/vietnamese-news-classification
namsyntax_476125,"Mỗi tháng, nợ xấu tăng 8,6%",,47,,Kinh doanh,"Mức tăng kỷ lục
trên đây được trích dẫn từ văn bản trả lời chất vấn đại biểu Quốc hội
của Thống đốc NHNN Nguyễn Văn Bình về thực trạng nợ xấu và biện pháp
khắc phục của ngành ngân hàng.",NamSyntax/vietnamese-news-classification
namsyntax_1145988,Bắt giữ nhiều đối tượng truy nã đặc biệt nguy hiểm ở Sơn La,,44,,Pháp luật,"Ngày 18/12, Công an tỉnh Sơn La cho biết, vừa bắt giữ nhiều đối tượng truy nã đặc biệt nguy hiểm ở địa bàn huyện Mộc Châu và Vân Hồ.",NamSyntax/vietnamese-news-classification
namsyntax_425001,"Mua cả tạ mứt trái cây xanh đỏ, chia nhỏ bán theo lạng kiếm lời hàng chục triệu",,56,,Kinh doanh,"Hộp mứt trái cây với hồng sấy dẻo, kiwi, cherry… có giá bán 20.000 – 75.000 đồng/hộp thực chất được đóng gói từ những thùng hoa quả sấy không rõ xuất xứ, được chia nhỏ bán kiếm lời.",NamSyntax/vietnamese-news-classification
namsyntax_736080,T&T Group bắt tay Savills vận hành dự án cao cấp tại Hà Nội,,58,,Bất động sản,T&T Mananement (thành viên của T&T Group) và Savills Việt Nam vừa ký kết hợp tác quản lý vận hành dự án căn hộ cao cấp kết hợp trung tâm thương mại - dịch vụ - văn phòng tại số 2 Phạm Ngọc Thạch.,NamSyntax/vietnamese-news-classification
namsyntax_1210737,Trường cho sinh viên nghỉ học để cổ vũ U23 Việt Nam trận bán kết ASIAD 2018,,49,,Giáo dục,Trường CĐ Y Dược Hà Nội vừa có thông báo cho sinh viên nghỉ học để cổ vũ đội tuyển U23 Việt Nam trong trận bán kết ASIAD 2018 với Hàn Quốc.,NamSyntax/vietnamese-news-classification
namsyntax_844214,Người bị mỡ máu nên ăn gì?,,37,,Sức khỏe,"Những người bị mỡ trong máu cao cần biết kiểm soát ăn uống một cách
nghiêm khắc. Dưới đây là một số thực phẩm người bị mỡ máu nên ăn.",NamSyntax/vietnamese-news-classification
namsyntax_483302,Lại đổ xô mua vàng miếng,,55,,Kinh doanh,"Ông Lưu Quang Điền, Phó tổng giám đốc Công ty CP Vàng bạc đá
quý SJC Hà Nội, cho hay, vàng miếng cửa hiệu bán ra hôm qua tăng gấp gần 3 lần
so với nhiều ngày trầm lắng trước đó, song mức này vẫn chưa bằng trước Tết.",NamSyntax/vietnamese-news-classification
namsyntax_405001,Hà Tĩnh tính xử lý dự án nông nghiệp công nghệ cao chiếm 240 ha đất,,65,,Kinh doanh,"Dự án nông nghiệp công nghệ cao trên 240 hecta của Công ty TNHH Sản xuất và Kinh doanh XNK nông sản FAM (thuộc Tập đoàn FLC) ở Hà Tĩnh đang có nguy cơ bị “chết yểu” do sản xuất không hiệu quả, nhiều diện tích bị bỏ hoang.",NamSyntax/vietnamese-news-classification
namsyntax_408934,"Bảo hiểm xã hội, dư gần 900 nghìn tỷ đi đầu tư, thu lãi hơn 5%/năm",,45,,Kinh doanh,"Tổng số dư các quỹ Bảo hiểm xã hội (BHXH), Bảo hiểm thất nghiệp (BHTN) đến năm 2020 là 953 nghìn tỷ đồng, tăng 14,3% so với năm 2019.",NamSyntax/vietnamese-news-classification
namsyntax_1332925,Bỏ nhà chồng nhờ... đĩa thịt chuột,,38,,Đời sống,"Nhìn đĩa “đặc sản thịt chuột” còn nguyên những cái đầu với con mắt
chuột thao láo như đang nhìn mình, Thuỳ bịt miệng, chạy ra vườn nôn thốc
nôn tháo.",NamSyntax/vietnamese-news-classification
namsyntax_380730,‘Tảng đá nền’ tái định vị đường sắt cao tốc Việt Nam,,65,,Kinh doanh,"“Khu vực kinh tế tư nhân không chỉ dừng ở mong muốn tham gia, mà đã bắt đầu chuyển động thực chất, tìm kiếm đối tác, chuẩn bị nguồn lực để bước vào đảm nhận những dự án mang tầm quốc gia, như đường sắt cao tốc”, TS. Nguyễn Minh Phong nhận định.",NamSyntax/vietnamese-news-classification
namsyntax_922433,"Tuyển Việt Nam lặng lẽ về nước, quyết đòi nợ Indonesia ở Mỹ Đình",,37,,Thể thao,"Chiều 22/3, tuyển Việt Nam rời Indonesia về nước, chuẩn bị cho trận lượt về diễn ra trên sân Mỹ Đình ngày 26/3.",NamSyntax/vietnamese-news-classification
namsyntax_226472,Trung Quốc đặt niềm tin vào các ông lớn công nghệ trong cuộc đấu với Mỹ,,51,,Thế giới,"Khi cạnh tranh chiến lược với Mỹ gia tăng, Trung Quốc đặt niềm tin vào các doanh nghiệp tư nhân, đặc biệt trong lĩnh vực công nghệ, để thêm sức mạnh trong cuộc đối đầu.",NamSyntax/vietnamese-news-classification
namsyntax_1329234,Hạnh phúc trong giá rét của 1 gia đình đánh giày ở Hà Nội,,51,,Đời sống,"Trong cái lạnh “cắt da, cắt thịt” của mùa đông Hà Nội, một đôi vợ chồng nghèo cùng cậu con trai nhỏ luôn ngồi cạnh bên nhau, họ cặm cụi đánh từng chiếc giày để kiếm sống.",NamSyntax/vietnamese-news-classification
namsyntax_1302345,5 lời khuyên hữu ích cho tân sinh viên,,57,,Đời sống,Quãng thời gian sinh viên hứa hẹn sẽ mang đến cho các tân sinh viên những trải nghiệm thú vị nhưng cũng đầy rắc rối. Vài lời khuyên sau đây sẽ giúp bạn có trải nghiệm đời sống sinh viên bớt gập ghềnh và thêm phần tuyệt vời.,NamSyntax/vietnamese-news-classification
namsyntax_985625,Video: Man City 0-1 Man Utd,,37,,Thể thao,"Bàn thắng duy nhất của tiền đạo trẻ Marcus Rashford mang lại thắng lợi tối thiểu cho MU, trong trận derby thành Manchester trên sân Etihad ở vòng 31 Premier League.",NamSyntax/vietnamese-news-classification
namsyntax_705069,Barack Obama - Hãy coi chừng Internet!,,37,,Khoa học,"Qua Internet, ứng cử viên Tổng thống Mỹ Obama đã thu hút được 1,5 triệu nhà tài trợ và thành lập trang web http://www.my.barackobama.com để vận động cử tri trẻ.",NamSyntax/vietnamese-news-classification
namsyntax_289579,Mỹ lên kế hoạch thử hệ thống phòng thủ tên lửa THAAD,,39,,Thế giới,Washington đang lên kế hoạch thực hiện một vụ phóng thử hệ thống phòng thủ tên lửa tầm cao giai đoạn cuối (THAAD) vào đầu tháng này.,NamSyntax/vietnamese-news-classification
namsyntax_911882,Diễn biến nóng chuyển nhượng MU ký Baleba,,38,,Thể thao,Lãnh đạo MU tiếp tục thúc đẩy thương vụ Baleba khi họ đưa ra cơ cấu lương với cầu thủ và đề xuất tiền mặt trả trước 80 triệu bảng.,NamSyntax/vietnamese-news-classification
namsyntax_23083,Xe chở vật liệu vào công trường cao tốc Bắc Nam bị ngăn chặn,,52,,Thời sự,"Thanh Hóa - Xe chở đất đá thi công cao tốc Bắc Nam đi vào tỉnh lộ 505B bị người dân thôn Vạn Thành (xã Thăng Long, Nông Cống) chặn lại vì làm hỏng đường, gây bụi bẩn.",NamSyntax/vietnamese-news-classification
namsyntax_239192,‘Đề nghị cuối cùng’ của ông Trump nhằm chấm dứt xung đột ở Ukraine,,45,,Thế giới,"Washington đã trình bày với Kiev một thỏa thuận đề xuất, được Tổng thống Donald Trump gọi là ""đề nghị cuối cùng"", nhằm chấm dứt cuộc xung đột Nga - Ukraine.",NamSyntax/vietnamese-news-classification
namsyntax_1126795,"Chiêm nghiệm nghệ thuật đương đại dọc phố Hỏa Lò, Hà Nội",,49,,Giải trí,"Giữa trung tâm Thủ đô, con phố Hỏa Lò luôn giữ
dáng vẻ trầm lặng cùng hàng cây xanh yên bình đi cùng lịch sử Việt Nam và ký
ức của mỗi người dân đất Việt .",NamSyntax/vietnamese-news-classification
namsyntax_951884,Kết quả bóng đá hôm nay 14/10,,31,,Thể thao,"Cập nhật kết quả bóng đá hôm nay 14/10, kết quả các trận đấu trong nước và quốc tế đêm qua, rạng sáng nay.",NamSyntax/vietnamese-news-classification
namsyntax_137719,Lái xe đâm chết người 5 ngày vẫn bặt vô âm tín,,45,,Thời sự,"“Không thể tin chị ra đi nhanh thế. Mới ngồi ăn tối, nói chuyện vui
vẻ đó mà 2 tiếng sau chị không còn nữa” - anh Phạm Đại Dương chua xót kể.",NamSyntax/vietnamese-news-classification
namsyntax_722370,Thị xã Phú Mỹ cưỡng chế 113 dự án tự ý phân lô,,57,,Bất động sản,"Sáng 13/6, Cơ quan chức năng thị xã Phú Mỹ vừa tổ chức phá dỡ các con đường, cột điện được xây dựng trên một khu đất cao su rộng 4ha để phân lô trái phép tại phường Hắc Dịch, thị xã Phú Mỹ.",NamSyntax/vietnamese-news-classification
namsyntax_26659,Không khí lạnh sắp tràn xuống miền Bắc,,42,,Thời sự,"Ngày 20/10, không khí lạnh sẽ tràn đến miền Bắc, sau đó là Bắc Trung Bộ, kéo nhiệt độ thấp nhất ở Hà Nội xuống 20, giảm 4-5 độ C so với hôm nay.",NamSyntax/vietnamese-news-classification
namsyntax_969568,"Link xem trực tiếp Uruguay vs Nga, 21h ngày 25/6",,34,,Thể thao,"VietNamNet cập nhật link xem trực tiếp trận đấu giữa Uruguay vs Nga, ở bảng A World Cup 2018, vào lúc 21h ngày 25/6.",NamSyntax/vietnamese-news-classification
namsyntax_337196,Chứng khoán Nhật Bản lên cao nhất gần 30 năm,,28,,Kinh doanh,"Chỉ số Nikkei 225 của Nhật Bản hiện tăng 1,5%, lên cao nhất kể từ đầu năm 1991.",NamSyntax/vietnamese-news-classification
namsyntax_364860,Giá USD tự do tăng mạnh,,34,,Kinh doanh,"Tỷ giá chợ đen tăng mạnh hơn 100 đồng lên vùng cao nhất lịch sử gần 25.600 đồng, vênh tới 1.000 đồng mỗi USD so với ngân hàng.",NamSyntax/vietnamese-news-classification
namsyntax_47688,'Liệt sĩ' bất ngờ về sau 45 năm: Vỡ òa giây phút trùng phùng,,54,,Thời sự,"Ngày trở về sau gần nửa thế kỷ lưu lạc, ông Nguyễn Thế Long, người lính từng được xác nhận là đã hy sinh ở chiến trường, đã khiến cả làng quê ở xã Quảng Hải xúc động nghẹn ngào.",NamSyntax/vietnamese-news-classification
namsyntax_571829,NPH VNG mang game 360mobi Cờ Tỷ Phú đẳng cấp Hàn Quốc về Việt Nam,,54,,Khoa học,"Với tham vọng mang đến cho người chơi đẳng cấp Hàn Quốc thực sự, tựa game từ NPH VNG chắc chắn sẽ mang đến một làn gió mới cho thị trường game Việt đang dần bão hòa, nhàm chán.",NamSyntax/vietnamese-news-classification
namsyntax_1302811,7 cách cân bằng cuộc sống của các tỷ phú,,36,,Đời sống,"Nếu bạn nhận thấy mình đang mất cân bằng, hãy cố gắng sắp xếp lại cuộc sống cá nhân bằng cách thực hiện 7 điều sau.",NamSyntax/vietnamese-news-classification
namsyntax_1206677,Thị thực du học Mỹ năm 2024 của người Việt cao nhất 10 năm,,37,,Giáo dục,"Mỹ cấp hơn 18.600 thị thực loại F cho du học sinh Việt Nam vào năm ngoái, nhiều nhất kể từ năm 2014.",NamSyntax/vietnamese-news-classification
namsyntax_151316,Kỳ vọng của tân Bí thư Quảng Ninh,,45,,Thời sự,"Không phụ thuộc vào
lợi thế tự nhiên, tiếp tục mạnh dạn cải cách, đổi mới từ tổ chức bộ máy đến mô hình phát
triển để biến Quảng Ninh thành nơi cần đến và đáng sống.",NamSyntax/vietnamese-news-classification
namsyntax_1021961,Lee Byung Hun khoe ảnh đến Đà Nẵng,,31,,Giải trí,"Tài tử Hàn Lee Byung Hun đăng ảnh công tác kết hợp du lịch Đà Nẵng cùng Han Hyo Joo, Kim Go Eun.",NamSyntax/vietnamese-news-classification
namsyntax_342201,Vinhomes lãi ròng hơn 10.000 tỷ đồng sau quý II,,28,,Kinh doanh,"Doanh thu của Vinhomes trong quý II tăng 75% cùng kỳ, còn lợi nhuận gấp gần ba lần.",NamSyntax/vietnamese-news-classification
namsyntax_506807,Trả lương cao gấp đôi mức trung bình để săn nhân tài AI,,46,,Khoa học,Cuộc chiến giành giật nhân tài AI đang nóng lên tại Trung Quốc khi các ‘ông lớn’ công nghệ dùng mức lương hấp dẫn nhằm tuyển dụng được những chuyên gia hàng đầu.,NamSyntax/vietnamese-news-classification
namsyntax_962975,"MU tuyên bố cho Man City... ăn hành, Eriksen gật Real Madrid",,47,,Thể thao,"- Solskjaer tự tin MU sẽ cho Man City... ăn hành nhờ vũ khi đặc biệt, Real Madrid đã thuyết phục Eriksen gia nhập Bernabeu là những tin bóng đá mới nhất hôm nay, 24/4.",NamSyntax/vietnamese-news-classification
namsyntax_306597,"Mỹ: Tàu hỏa đâm vào ô tô, 6 người chết",,46,,Thế giới,"Một đoàn tàu đã đâm vào một ô tô tại đường ray phía bắc thành phố New York, Mỹ làm ít nhất 6 người chết và 12 người bị thương vào tối qua giờ địa phương.",NamSyntax/vietnamese-news-classification
namsyntax_1346742,Tràn lan dầu gội đầu cực độc,,29,,Đời sống,"Thời gian gần đây, trên thị trường tỉnh Thừa Thiên-Huế xuất hiện nhiều loại
dầu gội đầu giả của Clear, Sunsilk, Dove…",NamSyntax/vietnamese-news-classification
namsyntax_840813,Cách người Nhật bảo vệ đại tràng khi uống rượu bia,,52,,Sức khỏe,"Rượu bia là nguyên nhân gây ra nhiều căn bệnh, đặc biệt là các bệnh như về tiêu hóa, viêm đại tràng. Nếu không được điều trị, bệnh sẽ gây ra các biến chứng nguy hiểm như thủng đại tràng, trĩ…",NamSyntax/vietnamese-news-classification
namsyntax_936556,"Mbappe và Neymar tranh giành quyền lực, PSG lo ‘toang’ mùa giải",,43,,Thể thao,"Nội bộ PSG lục đục ngay đầu mùa với việc Mbappe và Neymar tranh giành quyền lực có thể khiến HLV Galtier không thể kiểm soát, kế hoạch bị đảo lộn.",NamSyntax/vietnamese-news-classification
namsyntax_720081,Phân khu thấp tầng đầu tiên tại Hồng Hạc City có sổ hồng,,50,,Bất động sản,"Hơn 1.000 căn biệt thự tại phân khu Hồng Phát dự án Hồng Hạc City đã hoàn tất thủ tục cấp Giấy chứng nhận quyền sử dụng đất, quyền sở hữu tài sản gắn liền với đất.",NamSyntax/vietnamese-news-classification
namsyntax_1259870,Teen và đường dây buôn pháo ngầm,,42,,Giáo dục,"Tuổi nhỏ làm việc nhỏ, tùy theo sức của mình” là khẩu hiệu mà cả nhóm buôn pháo của Nam  đặt ra. Tất nhiên, ý nghĩa của khẩu hiệu chỉ người trong nhóm mới hiểu.",NamSyntax/vietnamese-news-classification
namsyntax_1178585,Phá sòng bạc 'khủng' tạm giữ 3 Việt kiều cùng 18 con bạc,,49,,Pháp luật,"Khi phá sòng bạc 'khủng' nằm trong căn hộ chung cư cao cấp, Cảnh sát đã thu giữ lượng lớn tang vật và bắt giữ 21 đối tượng, trong đó có 3 đại gia Việt kiều.",NamSyntax/vietnamese-news-classification
namsyntax_647874,"Ngựa R Assyrian và Egypt, quân nào mới là số 1?",,69,,Khoa học,"(GameSao) - Trong AOE, mỗi khi nhắc nghe đến Assyrian thì không ai là không biết đến ngựa R của đội quân này ( tốc độ bắn nhanh + phu chạy nhanh ) còn ngựa R Egyp thì máu lì ( Full là 106 máu ). Vậy giữa 2 loại quân này ai sẽ là số 1 ?",NamSyntax/vietnamese-news-classification
namsyntax_1108592,Trang phục quái đản của Miley Cyrus,,21,,Giải trí,Người hâm mộ nhiều phen hốt hoảng với gu thẩm mỹ của Miley Cyrus.,NamSyntax/vietnamese-news-classification
namsyntax_1257028,Trào lưu đọc sách online hút giới trẻ,,51,,Giáo dục,"Sinh viên đi học nhưng lại rất lười đọc sách. Nghe thì có vẻ phi lí
nhưng đó lại là sự thật. Dường như việc đọc sách ngày càng trở nên là
thứ “ xa xỉ ” đối với học sinh, sinh viên.",NamSyntax/vietnamese-news-classification
namsyntax_431818,Trung Quốc bất ngờ cắt cầu: Bà con Lào Cai buồn não ruột,,55,,Kinh doanh,"Trung Quốc không thu mua, dứa chín đầy nương rẫy, giá chỉ còn 1.800-2.000 đồng/kg nên những ngày này, bà con trồng dứa Lào Cai phải tự chở dứa đi bán khắp quốc lộ để vớt vát chút vốn liếng của mình.",NamSyntax/vietnamese-news-classification
namsyntax_715420,Nhà ống 28 m2 có hệ cửa như tà áo dài,,38,,Bất động sản,"TP HCM - Mặt tiền và hệ cửa trong nhà được thiết kế với đường cong mềm mại, lấy ý tưởng từ hình ảnh tà áo dài.",NamSyntax/vietnamese-news-classification
namsyntax_266853,Đề nghị lạ thường của ông Trump với Kim Jong Un sau thượng đỉnh ở Hà Nội,,51,,Thế giới,"Năm 2019, Tổng thống Mỹ khi đó là ông Donald Trump đã đề nghị đưa nhà lãnh đạo Triều Tiên Kim Jong Un từ Hà Nội về Bình Nhưỡng bằng chiếc Không lực 1.",NamSyntax/vietnamese-news-classification
namsyntax_880794,HLV Hà Nội muốn trao huy chương V-League cho Quang Hải,,41,,Thể thao,"Sau khi cùng Hà Nội FC vô địch V-League 2022, HLV Chun Jae-ho khẳng định sẽ trao HC vàng cho tiền vệ Nguyễn Quang Hải nếu được quyền quyết định.",NamSyntax/vietnamese-news-classification
